"SlNo","Device","partKind","partStart","partDur"
"1818","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 01:30:26.288,524.702999830246
"1819","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 01:40:51.467,780.917999982834
"1820","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 01:55:00.026,493.977999925613
"1821","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 02:04:23.911,467.111999988556
"1822","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 02:14:59.084,485.760999917984
"1823","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 02:23:39.773,483.708000183105
"1824","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 02:32:31.158,414.019000053406
"1825","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 05:09:30.224,315.646000146866
"1826","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 05:20:30.928,950.238000154495
"1827","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 05:38:59.042,315.644999980927
"1828","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 05:56:53.276,315.644999980927
"1829","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 06:06:06.683,315.643999814987
"1830","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 06:14:45.351,313.617000102997
"1831","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 06:26:36.628,315.646000146866
"1832","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 06:34:09.710,315.635999917984
"1833","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 07:35:51.473,315.643000125885
"1834","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 07:45:17.426,315.637999773026
"1835","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:03:52.701,315.673000097275
"1836","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:19:39.693,315.643999814987
"1837","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:29:17.819,315.612999916077
"1838","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:38:08.805,315.644999980927
"1839","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:46:08.503,313.596999883652
"1840","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 08:57:11.401,315.641000032425
"1841","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:04:19.858,315.644000053406
"1842","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:12:13.385,315.641000032425
"1843","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:23:23.671,315.645999908447
"1844","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:32:24.786,313.596999883652
"1845","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:40:40.811,315.644999980927
"1846","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:51:12.213,315.594000101089
"1847","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 09:59:01.614,315.644999980927
"1848","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 10:06:30.476,315.671999931335
"1849","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 10:13:57.315,313.59700012207
"1850","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 10:22:09.246,315.642999887466
"1851","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 10:33:33.930,422.260999917984
"1852","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:02:07.700,315.617000102997
"1853","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:08:22.750,340.243999958038
"1854","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:14:46.033,313.626000165939
"1855","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:20:34.535,315.642999887466
"1856","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:26:39.365,315.644000053406
"1857","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:32:29.884,315.644000053406
"1858","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:39:11.614,315.669999837875
"1859","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 11:45:14.418,315.644999980927
"1860","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 22:59:35.108,313.594000101089
"1861","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:07:34.767,313.569000005722
"1862","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:14:55.407,313.59700012207
"1863","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:23:13.482,315.644999980927
"1864","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:29:28.556,315.644000053406
"1865","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:37:38.496,315.615999937057
"1866","acutec_QT250-M301_781d8d","3370-OP30",2014-12-01 23:44:16.095,315.666000127792
"1867","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 00:40:08.848,315.648999929428
"1868","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 00:48:10.513,313.593000173569
"1869","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 00:54:44.096,313.59600019455
"1870","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:02:31.480,315.668999910355
"1871","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:09:31.667,315.668999910355
"1872","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:16:07.332,313.59299993515
"1873","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:29:30.861,315.677999973297
"1874","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:36:35.147,313.59500002861
"1875","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:47:02.395,313.59700012207
"1876","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 01:54:49.717,315.673000097275
"1877","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 02:04:44.141,315.644999980927
"1878","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 02:10:49.000,315.618999958038
"1879","acutec_QT250-M301_781d8d","3370-OP30",2014-12-02 02:19:11.140,315.643999814987
"1880","acutec_QT250-M301_781d8d","1",2014-12-02 03:22:09.948,246.459000110626
"1881","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 06:08:34.687,442.716000080109
"1882","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 07:13:18.095,332.054000139236
"1883","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 07:40:39.154,332.056999921799
"1884","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 08:15:01.144,330.009000062943
"1885","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 08:26:35.986,330.039999961853
"1886","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 08:36:14.078,329.993000030518
"1887","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 08:44:03.447,329.986000061035
"1888","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 08:55:52.625,330.012000083923
"1889","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:02:52.811,332.057999849319
"1890","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:10:29.948,329.983000040054
"1891","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:18:37.845,330.003999948502
"1892","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:29:03.040,332.031000137329
"1893","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:36:38.046,332.059000015259
"1894","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 09:45:26.871,329.981999874115
"1895","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 10:10:43.621,332.02999997139
"1896","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 10:19:36.546,332.054000139236
"1897","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 10:28:27.414,330.183000087738
"1898","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 10:35:56.588,329.982000112534
"1899","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 10:43:43.914,332.02799987793
"1900","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:01:37.976,332.029000043869
"1901","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:09:37.730,332
"1902","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:25:26.911,332.02999997139
"1903","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:33:32.668,329.955000162125
"1904","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:41:46.592,332.053999900818
"1905","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 11:50:27.247,332.030000209808
"1906","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 12:16:17.055,375.072000026703
"1907","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 13:27:42.499,373.608999967575
"1908","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 14:04:53.059,471.450000047684
"1909","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 14:26:26.220,498.043999910355
"1910","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 14:49:17.493,473.467000007629
"1911","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:00:54.443,469.394999980927
"1912","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:13:30.921,500.121999979019
"1913","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:26:23.710,475.510999917984
"1914","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:36:30.417,475.514999866486
"1915","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:46:26.865,465.273000001907
"1916","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 15:55:40.266,516.477999925613
"1917","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 16:05:34.634,619.024999856949
"1918","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 16:17:46.509,491.924999952316
"1919","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 16:38:10.486,549.305000066757
"1920","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 17:17:25.556,496.00200009346
"1921","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 17:31:15.664,473.467000007629
"1922","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 17:43:10.986,479.638000011444
"1923","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 17:53:34.164,551.298000097275
"1924","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 18:05:17.282,537.045000076294
"1925","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 18:19:48.490,481.660000085831
"1926","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 18:41:48.532,489.881999969482
"1927","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 18:51:22.446,485.760999917984
"1928","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 19:01:25.003,520.631999969482
"1929","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 19:16:06.345,586.200000047684
"1930","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 19:32:34.323,524.674000024796
"1931","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 19:44:39.885,1133.46000003815
"1932","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 20:06:37.943,670.230000019073
"1933","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 20:20:17.828,565.690999984741
"1934","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 20:32:02.938,520.633000135422
"1935","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 21:14:19.506,493.973999977112
"1936","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 21:24:15.950,471.414000034332
"1937","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 21:33:49.857,520.606999874115
"1938","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 21:49:40.915,496.001000165939
"1939","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 22:01:54.956,655.838999986649
"1940","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 22:23:48.739,479.610999822617
"1941","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 22:36:12.792,561.62299990654
"1942","acutec_QT250-M301_781d8d","3371-OP30",2014-12-02 22:49:23.980,498.046000003815
"1943","acutec_QT250-M301_781d8d","C092-OP40",2014-12-04 11:49:29.335,60993.2680001259
"1944","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 04:46:02.604,307.454999923706
"1945","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 04:51:10.059,358.941999912262
"1946","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 04:57:09.000,356.6890001297
"1947","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:03:44.634,252.098999977112
"1948","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:16:14.176,684.541999816895
"1949","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:27:38.717,512.411000013351
"1950","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:36:23.424,258.348000049591
"1951","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:41:12.500,266.431999921799
"1952","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:45:38.931,284.917000055313
"1953","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 05:51:29.450,737.392999887466
"1954","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 06:03:46.842,2123.51800012589
"1955","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 06:39:24.703,346.447000026703
"1956","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 06:46:41.328,250.049000024796
"1957","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 06:52:13.361,291.061000108719
"1958","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 06:57:04.423,2578.44199991226
"1959","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 07:48:41.418,565.662000179291
"1960","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 07:58:13.226,266.493000030518
"1961","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:02:54.055,258.268999814987
"1962","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:08:07.648,276.729000091553
"1963","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:15:03.743,262.358999967575
"1964","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:19:26.102,555.906000137329
"1965","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:28:42.009,360.306999921799
"1966","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:35:52.009,512.410000085831
"1967","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:45:36.164,324.267999887466
"1968","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:52:03.979,260.286000013351
"1969","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 08:57:13.476,248.084000110626
"1970","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:01:46.161,461.128000020981
"1971","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:10:45.176,627.194999933243
"1972","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:21:12.371,329.987999916077
"1973","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:26:42.358,286.963000059128
"1974","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:32:00.072,245.950000047684
"1975","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:46:45.476,266.460000038147
"1976","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:51:11.937,268.509000062943
"1977","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 09:55:40.446,1319.04600000381
"1978","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:17:39.492,272.632999897003
"1979","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:22:22.371,286.993999958038
"1980","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:27:35.996,276.786000013351
"1981","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:32:31.240,250.131999969482
"1982","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:36:51.612,250.051000118256
"1983","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:53:33.904,245.951999902725
"1984","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 10:58:04.460,254.227999925613
"1985","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:02:39.174,245.950000047684
"1986","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:06:45.125,317.71799993515
"1987","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:12:56.122,245.958000183105
"1988","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:17:02.081,756.362999916077
"1989","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:29:38.444,311.550999879837
"1990","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:34:49.994,504.558000087738
"1991","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:45:56.470,385.339999914169
"1992","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 11:52:44.344,5853.85099983215
"1993","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 13:30:32.556,615.107000112534
"1994","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 13:40:55.881,405.821000099182
"1995","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 13:47:49.894,276.730999946594
"1996","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 13:52:32.769,268.565999984741
"1997","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 13:57:30.039,377.121000051498
"1998","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:05:52.183,311.551999807358
"1999","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:11:16.045,362.866999864578
"2000","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:18:01.951,401.72400021553
"2001","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:24:43.676,340.311999797821
"2002","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:30:36.273,479.641999959946
"2003","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:38:35.914,502.196000099182
"2004","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:47:08.357,250.098999977112
"2005","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:51:30.750,301.418999910355
"2006","acutec_QT250-M301_781d8d","C092-OP40",2014-12-05 14:56:38.319,264.43700003624
"2007","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 16:30:12.099,7251.98400020599
"2008","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:31:04.084,600.960999965668
"2009","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:41:25.555,237.757999897003
"2010","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:45:29.457,272.634000062943
"2011","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:50:10.288,248.27899980545
"2012","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:54:18.566,319.773000001907
"2013","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 18:59:52.701,264.440999984741
"2014","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:04:23.288,375.097999811172
"2015","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:12:12.658,690.771000146866
"2016","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:23:55.746,328.020999908447
"2017","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:29:23.767,420.156000137329
"2018","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:36:30.096,243.902000188828
"2019","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:40:48.344,270.608999967575
"2020","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:45:18.953,401.753999948502
"2021","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 19:52:35.556,734.00400018692
"2022","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:05:34.648,286.97200012207
"2023","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:12:20.500,791.18700003624
"2024","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:26:55.719,297.210999965668
"2025","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:32:46.210,248.009000062943
"2026","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:36:54.220,260.338999986649
"2027","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:41:14.559,315.674999952316
"2028","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:46:30.233,282.867000102997
"2029","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:51:13.101,332.033999919891
"2030","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 20:56:47.180,348.447000026703
"2031","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:02:37.674,360.786999940872
"2032","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:08:38.460,270.556999921799
"2033","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:13:11.066,366.90499997139
"2034","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:19:17.971,274.682000160217
"2035","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:23:52.654,336.210999965668
"2036","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:29:30.913,715.378999948502
"2037","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:41:26.292,323.836999893188
"2038","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:46:52.177,258.266999959946
"2039","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 21:51:12.493,995.045000076294
"2040","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:07:47.538,836.286999940872
"2041","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:21:43.825,430.411999940872
"2042","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:28:54.236,352.539000034332
"2043","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:34:46.776,274.683000087738
"2044","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:39:21.459,481.661999940872
"2045","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:47:25.170,481.711999893188
"2046","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:55:26.881,248.003000020981
"2047","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 22:59:34.884,268.535000085831
"2048","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:04:03.420,264.424000024796
"2049","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:08:27.844,381.313999891281
"2050","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:14:51.206,295.138999938965
"2051","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:19:48.392,266.493000030518
"2052","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:24:14.885,547.307000160217
"2053","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:33:24.240,319.773000001907
"2054","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:38:44.013,250.071000099182
"2055","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:42:54.085,280.797999858856
"2056","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:47:34.882,262.338999986649
"2057","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:51:57.221,258.324000120163
"2058","acutec_QT250-M301_781d8d","C094-OP40",2014-12-05 23:56:17.591,256.276999950409
"2059","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:00:33.868,1104.79500007629
"2060","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:18:58.663,264.375
"2061","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:23:25.085,323.921999931335
"2062","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:28:51.056,1309.68600010872
"2063","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:50:40.743,276.707999944687
"2064","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:55:17.450,245.973000049591
"2065","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 00:59:23.424,264.412999868393
"2066","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:03:47.836,235.684000015259
"2067","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:07:45.569,582.105000019073
"2068","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:17:27.674,239.887000083923
"2069","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:21:27.561,291.094999790192
"2070","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:26:18.655,352.540000200272
"2071","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:32:13.244,247.998000144958
"2072","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:36:21.243,571.865000009537
"2073","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 01:45:53.108,1156.04600000381
"2074","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 02:05:09.154,559.549000024796
"2075","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 02:14:28.703,428.409999847412
"2076","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 02:21:37.112,254.253000020981
"2077","acutec_QT250-M301_781d8d","C094-OP40",2014-12-06 02:25:53.414,282.907999992371
